id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
14264834,JK336885,2026-07-16T21:00:00.000,088XX S WOOD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2221,022,18,71,06,1165891,1846016,2026,2026-07-25T16:47:30.000,41.733047677,-87.667851405,"{'latitude': '41.733047677', 'longitude': '-87.667851405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,488,13,59,9,245,18
14264755,JK336719,2026-07-16T21:00:00.000,040XX W 56TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0813,008,13,62,07,1150489,1867162,2026,2026-07-25T16:47:30.000,41.791388767,-87.723727818,"{'latitude': '41.791388767', 'longitude': '-87.723727818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,60,773,15,58,13,271,13
14264268,JK336288,2026-07-16T21:00:00.000,007XX N LOTUS AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1524,015,37,25,04A,1139784,1904289,2026,2026-07-25T16:47:30.000,41.89347232,-87.762076064,"{'latitude': '41.89347232', 'longitude': '-87.762076064', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22216,26,673,45,32,25,67,37
14264299,JK336228,2026-07-16T20:52:00.000,039XX W 31ST ST,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,STREET,True,False,1031,010,22,30,26,1150385,1883743,2026,2026-07-25T16:47:30.000,41.836891407,-87.723677827,"{'latitude': '41.836891407', 'longitude': '-87.723677827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,200,28,57,21,167,22
14264496,JK336529,2026-07-16T20:50:00.000,063XX S CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0813,008,13,64,07,1140174,1861807,2026,2026-07-25T16:47:30.000,41.776888194,-87.761682035,"{'latitude': '41.776888194', 'longitude': '-87.761682035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,22268,62,337,15,7,13,272,13
14264230,JK336225,2026-07-16T20:44:00.000,023XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1225,012,27,28,14,1160870,1898642,2026,2026-07-25T16:47:30.000,41.877565108,-87.68479102,"{'latitude': '41.877565108', 'longitude': '-87.68479102', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,21184,29,766,46,28,15,139,27
14264237,JK336227,2026-07-16T20:42:00.000,071XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,GAS STATION,False,True,0731,007,6,69,06,1176589,1857611,2026,2026-07-25T16:47:30.000,41.764632089,-87.628311641,"{'latitude': '41.764632089', 'longitude': '-87.628311641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,67,494,32,11,17,210,4
14264308,JK336230,2026-07-16T20:40:00.000,071XX S SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0833,008,23,65,08B,1151598,1857022,2026,2026-07-25T16:47:30.000,41.76354136,-87.71992651,"{'latitude': '41.76354136', 'longitude': '-87.71992651', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",23,21867,63,317,15,58,13,209,23
14264461,JK336246,2026-07-16T20:40:00.000,029XX E 97TH ST,0460,BATTERY,SIMPLE,STREET,False,False,0431,004,10,51,08B,1197729,1841205,2026,2026-07-25T16:47:30.000,41.719111178,-87.551375649,"{'latitude': '41.719111178', 'longitude': '-87.551375649', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,48,526,47,25,19,249,6
14264252,JK336229,2026-07-16T20:35:00.000,011XX W JACKSON BLVD,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,DEPARTMENT STORE,False,True,1232,012,34,28,26,1168933,1898798,2026,2026-07-25T16:47:30.000,41.877822179,-87.655181405,"{'latitude': '41.877822179', 'longitude': '-87.655181405', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,91,26,44,15,95,34
14264468,JK336493,2026-07-16T20:30:00.000,055XX N LOTUS AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1623,016,45,11,07,1138855,1936416,2026,2026-07-25T16:47:30.000,41.98164904,-87.764705367,"{'latitude': '41.98164904', 'longitude': '-87.764705367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,21869,11,701,50,48,12,58,45
14264219,JK336223,2026-07-16T20:30:00.000,029XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1931,019,32,6,06,1165142,1919763,2026,2026-07-25T16:47:30.000,41.935432921,-87.668504341,"{'latitude': '41.935432921', 'longitude': '-87.668504341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,4449,57,712,40,22,5,173,32
14264244,JK336250,2026-07-16T20:30:00.000,022XX W DIVISION ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,1212,012,1,24,08B,1161104,1907941,2026,2026-07-25T16:47:30.000,41.903077492,-87.683673325,"{'latitude': '41.903077492', 'longitude': '-87.683673325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21560,25,541,11,4,15,63,1
14264273,JK336214,2026-07-16T20:25:00.000,007XX W GRAND AVE,2027,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,1214,012,27,24,18,1171319,1903693,2026,2026-07-25T16:47:30.000,41.891202315,-87.646276773,"{'latitude': '41.891202315', 'longitude': '-87.646276773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4446,25,109,46,55,15,76,27
14264251,JK336258,2026-07-16T20:23:00.000,0000X E WALTON ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1833,018,42,8,08A,1176820,1906935,2026,2026-07-25T16:47:30.000,41.899975874,-87.625976311,"{'latitude': '41.899975874', 'longitude': '-87.625976311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,104,36,6,14,71,42
14264289,JK336323,2026-07-16T20:22:00.000,039XX W OGDEN AVE,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1013,010,22,29,26,1150286,1889027,2026,2026-07-25T16:47:30.000,41.851393305,-87.723903515,"{'latitude': '41.851393305', 'longitude': '-87.723903515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,30,125,28,57,21,161,22
